Year,Field.ID,Quadrant,Mildew_Apr,Mildew_May,Mildew_Jun,Mildew_Jul,Mildew_Apr_Dummy,Mildew_May_Dummy,Mildew_Jun_Dummy,Mildew_Jul_Dummy,mi,Mildew.Incidence_Dummy,r6,nonr6,is,Pruning,FlagShoot.Incidence,FlagShoot.Incidence_Dummy,YearlyCon,YearlyTCost,Grower_1,Grower_2,Grower_3,Grower_4,Grower_5,Grower_6,Grower_7,Grower_8,Grower_9,YearDummy_2014,YearDummy_2015,YearDummy_2016,YearDummy_2017,NE,NW,SW,SE,Direction_Ordinal,Grower_Ordinal,Prediction,ATE
2016,48,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,179.3923908,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,136.8896748,301.71192
2016,49,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,59.23701339,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,119.126939,267.6965902
2016,50,NW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,119.3056524,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,129.753484,281.0463533
2016,51,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,59.23701339,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,137.9140219,267.6965902
2016,52,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,6.356478492,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,127.8878042,330.5053568
2016,53,NE,0,0,0.015,0,0,0,1,0,0.00375,1,2,2,1,3,0,0,3,42.54738635,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,135.314722,257.6048572
2016,54,NE,0,0,0.01,0.45,0,0,1,1,0.115,1,1,1,1,4,0,0,8,475.6543747,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,147.2728471,232.0644648
2016,55,NE,0,0,0,0.005,0,0,0,1,0.00125,1,1,1,1,5,0,0,8,235.1686148,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,140.5181811,234.6156677
2016,56,NE,0,0,0,0.005,0,0,0,1,0.00125,1,3,3,1,5,0,0,4,138.8580006,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,134.1083889,231.4228775
2016,60,NE,0,0.0075,0.99,0.68,0,1,1,1,0.419375,1,4,0,2,4,0.001875,1,12,674.999433,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,128.1987331,95.8862968
2016,61,NE,0,0,0.99,0.505,0,0,1,1,0.37375,1,4,0,2,4,0,0,12,666.0645384,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,117.7037661,4.239821075
2016,62,NE,0,0,0.175,0.46,0,0,1,1,0.15875,1,4,0,2,2,0,0,12,679.8730119,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,126.1527984,40.795678
2016,63,NE,0,0,0.465,0.77,0,0,1,1,0.30875,1,4,0,2,4,0,0,12,674.999433,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,140.16224,84.20833118
2016,64,NE,0,0,0.015,0.15,0,0,1,1,0.04125,1,3,3,1,3,0,0,5,235.1686148,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,106.3852789,247.0040651
2016,65,NW,0,0,0.13,0,0,0,1,0,0.0325,1,5,0,2,3,0,0,8,497.7081132,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,6,134.7022533,347.0668487
2016,66,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,8,497.7081132,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,6,136.2074891,334.9674509
2016,67,NW,0,0,0.005,0,0,0,1,0,0.00125,1,4,4,0,3,0,0,8,497.7081132,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,6,137.9716053,324.2832461
2016,68,NW,0,0,0.015,0,0,0,1,0,0.00375,1,4,0,2,3,0,0,8,497.7081132,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,6,110.1052632,347.0668487
2016,69,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,6,392.7478683,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,6,111.4473717,322.7694883
2016,70,NW,0,0,0.005,0,0,0,1,0,0.00125,1,4,0,2,3,0,0,8,392.7478683,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,6,140.8694041,347.0668487
2016,73,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,6,452.2565781,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,6,135.5944774,287.7783238
2016,76,SE,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,6,481.245349,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,157.2234836,350.468776
2016,77,SE,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,7,564.0141786,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,141.473484,335.2653526
2016,78,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,6,481.245349,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,152.5229797,350.9418993
2016,79,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,260.7556722,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,137.0863868,354.9937921
2016,80,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,530.7822942,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,119.3465087,316.531396
2016,81,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,431.7084037,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,151.0248749,323.951888
2016,82,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,6,456.4768763,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,119.3667211,344.5806617
2016,83,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,8,651.861381,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,160.2434525,323.951888
2016,84,SE,0,0,0,0.005,0,0,0,1,0.00125,1,1,1,2,3,0,0,6,456.4768763,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,148.6491053,408.043014
2016,85,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,6,555.5507668,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,143.8118847,350.9418993
2016,86,SE,0,0,0.005,0,0,0,1,0,0.00125,1,3,3,2,3,0,0,6,456.4768763,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,138.0741368,392.7140538
2016,87,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,6,431.7084037,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,122.1442083,376.8754537
2016,88,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,6,431.7084037,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,129.3170936,392.1028172
2016,89,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,6,456.4768763,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,160.1187691,392.1028172
2016,90,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,431.7084037,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,156.597713,323.951888
2016,91,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,6,456.4768763,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,146.0234895,323.951888
2016,92,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,431.7084037,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,136.0153022,323.951888
2016,93,SE,0,0,0,0.005,0,0,0,1,0.00125,1,4,0,2,2,0,0,9,748.1719953,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,120.0537195,364.7878834
2016,94,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,92.33005842,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,130.5677087,315.8627613
2016,95,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,5,431.7084037,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,115.8721002,312.8698621
2016,96,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,6,456.4768763,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,143.9666762,312.8698621
2016,97,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,456.4768763,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,134.1491796,316.531396
2016,98,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,191.4039489,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,149.7531585,354.9937921
2016,99,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,539.245706,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,142.1768052,376.8754537
2016,100,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,191.4039489,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,7,157.9686796,331.6974705
2016,101,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,2,246.5960372,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,128.2256263,369.315223
2016,102,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,3,418.7790143,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,136.2027592,316.1554573
2016,104,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,2,377.7641421,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,125.79053,292.3519544
2016,105,SW,0,0,0.015,0,0,0,1,0,0.00375,1,4,0,2,2,0,0,2,56.51550517,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,143.1533531,341.7063522
2016,106,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,2,377.7641421,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,139.6804057,316.1554573
2016,107,SW,0,0,0.005,0,0,0,1,0,0.00125,1,2,0,2,2,0,0,2,240.3905823,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,143.4467201,320.1676557
2016,108,SW,0,0,0.005,0,0,0,1,0,0.00125,1,1,1,1,5,0,0,2,377.7641421,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,138.5676534,329.6303819
2016,110,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,2,377.7641421,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,150.6988673,329.6303819
2016,112,NE,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,5,209.7526146,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,10,124.1119382,212.522115
2016,113,NE,0,0,0.19,0.295,0,0,1,1,0.12125,1,4,0,2,1,0,0,10,641.0552781,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,10,95.61571502,50.23586522
2016,114,NW,0,0,0,0.025,0,0,0,1,0.00625,1,1,1,1,2,0,0,7,476.2294619,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,108.5248194,297.9590442
2016,115,NW,0,0.0175,0.63,0.34,0,1,1,1,0.246875,1,3,3,2,3,0.00375,1,9,431.6321747,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,109.5557155,46.82426673
2016,116,NW,0,0,0.05,0.005,0,0,1,1,0.01375,1,3,3,2,5,0,0,5,451.4425093,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,145.9995949,297.9439017
2016,117,NW,0,0,0.665,0.525,0,0,1,1,0.2975,1,4,0,2,1,0,0,10,787.4269496,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,122.8542838,3.926469999
2016,119,NW,0,0,0.665,0.36,0,0,1,1,0.25625,1,4,0,2,1,0,0,10,514.1615801,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,108.4623859,20.51421363
2016,120,NW,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,6,286.7769497,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,131.3007058,346.437151
2016,121,NW,0,0,0.75,0.185,0,0,1,1,0.23375,1,4,0,2,3,0,0,10,897.3006688,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,121.554866,36.00197599
2016,122,NW,0,0,0,0.005,0,0,0,1,0.00125,1,3,3,2,3,0,0,6,237.6009767,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,113.6960908,348.2733391
2016,123,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,6,346.2081419,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,150.2367378,296.7253702
2016,124,NW,0,0,0.085,0.02,0,0,1,1,0.02625,1,4,0,2,3,0,0,10,674.6468216,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,121.7752117,235.937361
2017,1,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,148.5931328,419.9427579
2017,2,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,133.5545527,404.4789009
2017,3,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,175.1221535,412.1351202
2017,4,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,147.2713536,412.1351202
2017,5,SW,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,140.4869949,426.0745052
2017,6,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,134.2370308,337.0112735
2017,7,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,149.8171902,447.3718908
2017,8,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,160.9640849,349.1412588
2017,9,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,160.8796301,412.1351202
2017,10,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,166.7203811,379.0081828
2017,11,SE,0,0.0025,0,0,0,1,0,0,0.000625,1,1,1,2,2,0.000625,1,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,133.3435724,388.5487887
2017,12,SE,0.0025,0.0025,0,0,1,1,0,0,0.00125,1,2,2,2,3,0.000625,1,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,145.3463382,473.0685801
2017,13,NE,0,0,0,0.005,0,0,0,1,0.00125,1,4,4,2,3,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,142.2538367,312.8025553
2017,14,NE,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,157.733854,273.5163003
2017,15,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,147.4869637,426.5252652
2017,16,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,146.5701791,349.1412588
2017,17,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,12,1236.553504,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,146.4853455,396.1895047
2017,18,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,12,1236.553504,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,147.284342,396.1895047
2017,19,SE,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,148.947581,350.7754126
2017,20,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,153.3296816,426.5252652
2017,21,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,12,1089.645227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,152.0623865,404.4789009
2017,22,NE,0,0,0.25,0,0,0,1,0,0.0625,1,1,1,2,5,0,0,6,704.4488523,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,136.804601,150.8691213
2017,23,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,996.244506,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,132.336564,282.0836723
2017,24,NE,0,0.005,0,0.085,0,1,0,1,0.0225,1,4,4,2,3,0,0,12,944.5378232,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,62.60146469,355.0371329
2017,25,SE,0,0.0025,0.21,0.005,0,1,1,1,0.054375,1,2,2,2,5,0.000625,1,10,868.1867502,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,101.1887274,412.7868239
2017,26,NE,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,9,646.2225064,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,145.8014025,208.7071817
2017,27,SE,0,0,0.005,0,0,0,1,0,0.00125,1,4,0,2,1,0,0,8,777.3702457,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,118.1455806,407.3806248
2017,28,SE,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,8,777.3702457,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,133.565593,401.7982283
2017,29,NE,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,8,655.3830762,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,118.7290145,244.5273125
2017,30,NE,0.005,0,0.015,0.025,1,0,1,1,0.01125,1,5,0,2,1,0.00125,1,12,827.6559762,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,150.0915369,268.1991408
2017,31,NE,0,0,0.03,0.005,0,0,1,1,0.00875,1,4,0,2,3,0,0,8,566.7662241,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,146.3102909,335.0212756
2017,32,NE,0,0,0.015,0.035,0,0,1,1,0.0125,1,4,4,2,2,0,0,12,547.8794852,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,144.430108,275.9493774
2017,33,NE,0,0,0.02,0,0,0,1,0,0.005,1,3,3,2,2,0,0,8,655.6993309,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,145.8238934,253.4971376
2017,34,NE,0,0,0.005,0.045,0,0,1,1,0.0125,1,4,4,2,2,0,0,12,708.2405099,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,119.5547229,275.9493774
2017,35,SW,0,0,0,0.013333333,0,0,0,1,0.003333333,1,3,3,2,3,0,0,8,709.5539668,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,163.456789,444.6178236
2017,36,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,8,709.5539668,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,146.0295885,325.9829412
2017,37,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,8,709.5539668,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,139.7756744,344.6364048
2017,38,SW,0,0,0,0.115,0,0,0,1,0.02875,1,3,3,2,3,0,0,8,709.5539668,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,158.3118908,444.6178236
2017,39,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,13,888.2005377,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,136.4386222,350.1527286
2017,40,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,13,888.2005377,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,130.1969796,350.1527286
2017,41,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,709.5539668,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,140.7208709,429.333649
2017,42,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,8,175.8817937,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,130.4088372,338.0974441
2017,43,SW,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,709.5539668,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,146.1331722,335.2600198
2017,44,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,8,587.8591467,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,141.1259385,303.1614892
2017,45,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,5,131.6237099,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,137.1688525,325.6726837
2017,46,NW,0,0,0,0.005,0,0,0,1,0.00125,1,4,0,2,1,0,0,5,188.0807936,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,133.4085193,329.215219
2017,47,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,25.74373789,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,126.8108665,303.1614892
2017,48,NW,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,5,131.6237099,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,128.7358877,303.2135317
2017,49,NW,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,6,225.5852848,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,131.2450253,303.2135317
2017,50,NW,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,37.66213506,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,115.3105502,313.3899759
2017,51,NW,0,0,0,0.005,0,0,0,1,0.00125,1,3,3,2,1,0,0,5,271.7837917,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,147.9383733,307.5410475
2017,52,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,5,188.0807936,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,123.6213282,325.6726837
2017,53,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,119.7053128,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,131.4827677,303.1614892
2017,54,NW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,225.5852848,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,140.7388026,319.1907477
2017,55,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,131.6237099,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,135.3576353,303.1614892
2017,56,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,44.81317337,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,131.9444657,312.305816
2017,57,NE,0,0,0,0.04,0,0,0,1,0.01,1,2,2,2,5,0,0,6,117.1990355,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,135.0718494,314.4241585
2017,58,NE,0,0,0,0.005,0,0,0,1,0.00125,1,1,1,2,1,0,0,12,480.9813159,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,136.8598745,207.1096677
2017,59,NE,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,12,471.9689957,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,139.7352372,196.6895747
2017,60,NE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,9,241.7163016,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,126.496506,305.264444
2017,61,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,9,338.0269158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,5,147.3602383,340.9630715
2017,63,NE,0,0.0125,0.37,0.9,0,1,1,1,0.320625,1,4,4,2,5,0.003125,1,11,461.5763669,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,175.3413567,200.9232962
2017,64,NE,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,9,348.7731313,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,153.4632747,196.6895747
2017,65,NE,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,9,252.4625171,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,138.488525,196.6895747
2017,66,NE,0,0,0,0.04,0,0,0,1,0.01,1,4,0,2,1,0,0,11,567.2120322,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,124.7523725,233.8553466
2017,67,NE,0,0,0.015,0.33,0,0,1,1,0.08625,1,4,0,2,1,0,0,11,570.3902715,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,133.1194277,233.8553466
2017,68,NE,0,0,0.04,0.505,0,0,1,1,0.13625,1,4,0,2,1,0,0,11,567.2120322,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,140.658553,233.8553466
2017,69,NE,0,0,0.005,0.01,0,0,1,1,0.00375,1,4,0,2,1,0,0,11,570.3902715,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,128.1525218,233.8553466
2017,70,NE,0,0,0.045,0.025,0,0,1,1,0.0175,1,3,3,2,1,0,0,11,445.6125539,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,140.7974548,218.182692
2017,71,NW,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,6,458.0769825,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,127.4383042,323.6878844
