Year,Field.ID,Grower,Quadrant,Mildew_Apr,Mildew_May,Mildew_Jun,Mildew_Jul,Mildew_Apr_Dummy,Mildew_May_Dummy,Mildew_Jun_Dummy,Mildew_Jul_Dummy,Mildew.Incidence,Mildew.Incidence_Dummy,Susceptibility to V6 strains,Susceptibility to nonV6 strains,Initial strain,Pruning thoroughness,FlagShoot.Incidence,FlagShoot.Incidence_Dummy,YearlyCon,YearlyTCost,Grower_1,Grower_2,Grower_3,Grower_4,Grower_5,Grower_6,Grower_7,Grower_8,Grower_9,YearDummy_2014,YearDummy_2015,YearDummy_2016,YearDummy_2017,NE,NW,SW,SE,Direction_Ordinal,Grower_Ordinal,Prediction,ATE
2016,43,4,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,9.70130342,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,16.46136,15.7589182
2016,44,4,NW,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,3,9.70130342,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,15.27473,15.38524459
2016,45,4,NW,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,3,9.70130342,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,15.28894,15.38524459
2016,46,4,NW,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,9.70130342,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,15.86446,15.89506596
2016,47,4,NW,0,0.265,0.975,0.14,0,1,1,1,0.345,1,3,3,1,5,0.0125,1,6,46.5267,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,22.57344,16.11331792
2016,48,4,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,29.3792667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,15.26363,15.2743909
2016,49,4,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,9.70130342,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,16.05903,15.7589182
2016,50,4,NW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,19.53880298,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,16.74571,16.12045531
2016,51,4,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,9.70130342,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,16.55384,15.7589182
2016,52,4,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1.041006678,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,15.59083,15.8975044
2016,53,5,NE,0,0,0.015,0,0,0,1,0,0.00375,1,2,2,1,3,0,0,3,6.968026932,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,16.82549,16.34833089
2016,54,5,NE,0,0,0.01,0.45,0,0,1,1,0.115,1,1,1,1,4,0,0,8,77.89838055,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,16.46184,16.55188419
2016,55,5,NE,0,0,0,0.005,0,0,0,1,0.00125,1,1,1,1,5,0,0,8,77.89838055,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,17.05829,16.58726187
2016,56,5,NE,0,0,0,0.005,0,0,0,1,0.00125,1,3,3,1,5,0,0,4,22.7409101,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,17.33326,15.99336722
2016,60,5,NE,0,0.0075,0.99,0.68,0,1,1,1,0.419375,1,4,0,2,4,0.001875,1,12,110.545315,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,16.02573,15.2475159
2016,61,5,NE,0,0,0.99,0.505,0,0,1,1,0.37375,1,4,0,2,4,0,0,12,110.545315,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,14.61723,15.14757584
2016,62,5,NE,0,0,0.175,0.46,0,0,1,1,0.15875,1,4,0,2,2,0,0,12,110.545315,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,15.52697,14.81992593
2016,63,5,NE,0,0,0.465,0.77,0,0,1,1,0.30875,1,4,0,2,4,0,0,12,110.545315,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,14.93422,15.14757584
2016,64,5,NE,0,0,0.015,0.15,0,0,1,1,0.04125,1,3,3,1,3,0,0,5,38.51379326,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,15.45987,15.75223248
2016,65,6,NW,0,0,0.13,0,0,0,1,0,0.0325,1,5,0,2,3,0,0,8,81.51014281,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,6,14.61431,15.21501053
2016,66,6,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,8,81.51014281,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,6,16.14032,15.26529229
2016,67,6,NW,0,0,0.005,0,0,0,1,0,0.00125,1,4,4,0,3,0,0,8,81.51014281,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,6,15.14328,15.51045338
2016,68,6,NW,0,0,0.015,0,0,0,1,0,0.00375,1,4,0,2,3,0,0,8,81.51014281,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,6,15.09746,15.21501053
2016,69,6,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,6,64.3207012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,6,14.55551,15.85213101
2016,70,6,NW,0,0,0.005,0,0,0,1,0,0.00125,1,4,0,2,3,0,0,8,81.51014281,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,6,14.53245,15.21501053
2016,73,6,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,6,64.3207012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,6,15.36165,15.99403172
2016,76,7,SE,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,6,78.81401986,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,16.30242,16.05566948
2016,77,7,SE,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,7,92.36915176,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,16.98988,16.91262755
2016,78,7,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,6,78.81401986,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,17.26712,17.06297381
2016,79,7,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,42.70421059,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,17.78107,16.85779958
2016,80,7,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,86.92673366,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,15.99767,16.72680421
2016,81,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,70.70130605,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,16.46233,16.56236346
2016,82,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,6,74.75766296,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,17.79326,16.52057368
2016,83,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,8,106.7559737,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,16.50892,16.56236346
2016,84,7,SE,0,0,0,0.005,0,0,0,1,0.00125,1,1,1,2,3,0,0,6,86.92673366,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,17.44627,16.72737863
2016,85,7,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,6,86.92673366,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,17.41429,17.06297381
2016,86,7,SE,0,0,0.005,0,0,0,1,0,0.00125,1,3,3,2,3,0,0,6,74.75766296,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,16.09615,16.23962799
2016,87,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,6,74.75766296,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,16.97925,16.31402412
2016,88,7,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,6,86.92673366,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,16.08857,16.81797565
2016,89,7,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,6,74.75766296,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,17.36438,16.81797565
2016,90,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,70.70130605,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,17.23656,16.56236346
2016,91,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,6,74.75766296,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,16.56785,16.56236346
2016,92,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,70.70130605,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,17.05115,16.56236346
2016,93,7,SE,0,0,0,0.005,0,0,0,1,0.00125,1,4,0,2,2,0,0,9,122.5288569,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,15.88921,15.62952032
2016,94,7,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,42.70421059,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,16.29115,16.43536683
2016,95,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,5,70.70130605,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,15.39606,16.22285643
2016,96,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,6,74.75766296,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,16.84433,16.22285643
2016,97,7,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,78.81401986,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,16.18397,16.72680421
2016,98,7,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,42.70421059,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,17.59389,16.85779958
2016,99,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,106.7559737,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,7,16.90856,16.31402412
2016,100,7,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,42.70421059,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,7,16.79281,16.48720376
2016,101,8,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,2,40.38527336,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,15.75772,16.42094265
2016,102,8,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,3,68.58384735,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,15.91299,15.30606102
2016,104,8,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,2,61.86680175,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,15.36293,15.73141425
2016,105,8,SW,0,0,0.015,0,0,0,1,0,0.00375,1,4,0,2,2,0,0,2,9.255599365,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,14.34599,15.22314986
2016,106,8,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,2,24.05931179,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,15.21695,15.30606102
2016,107,8,SW,0,0,0.005,0,0,0,1,0,0.00125,1,2,0,2,2,0,0,2,39.36899997,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,15.2128,15.8723375
2016,108,8,SW,0,0,0.005,0,0,0,1,0,0.00125,1,1,1,1,5,0,0,2,61.86680175,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,15.42045,16.67308519
2016,110,8,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,2,61.86680175,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,9,16.59968,16.67308519
2016,112,9,NE,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,5,34.35139014,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,10,15.19593,15.3958557
2016,113,9,NE,0,0,0.19,0.295,0,0,1,1,0.12125,1,4,0,2,1,0,0,10,104.9862477,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,10,14.77479,14.65664403
2016,114,9,NW,0,0,0,0.025,0,0,0,1,0.00625,1,1,1,1,2,0,0,7,77.99256315,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,16.42981,15.80793629
2016,115,9,NW,0,0.0175,0.63,0.34,0,1,1,1,0.246875,1,3,3,2,3,0.00375,1,9,70.68882195,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,14.71166,15.26765553
2016,116,9,NW,0,0,0.05,0.005,0,0,1,1,0.01375,1,3,3,2,5,0,0,5,34.35139014,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,15.87477,15.69065266
2016,117,9,NW,0,0,0.665,0.525,0,0,1,1,0.2975,1,4,0,2,1,0,0,10,104.9862477,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,14.83576,14.695393
2016,119,9,NW,0,0,0.665,0.36,0,0,1,1,0.25625,1,4,0,2,1,0,0,10,104.9862477,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,15.7324,14.695393
2016,120,9,NW,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,6,46.96574056,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,15.18787,15.27202093
2016,121,9,NW,0,0,0.75,0.185,0,0,1,1,0.23375,1,4,0,2,3,0,0,10,104.9862477,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,14.74266,14.68810095
2016,122,9,NW,0,0,0,0.005,0,0,0,1,0.00125,1,3,3,2,3,0,0,6,38.91214354,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,15.5591,15.54092267
2016,123,9,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,6,38.91214354,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,15.29976,15.75073899
2016,124,9,NW,0,0,0.085,0.02,0,0,1,1,0.02625,1,4,0,2,3,0,0,10,104.9862477,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,10,15.7665,15.45432492
2017,1,1,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,17.8252,17.81854604
2017,2,1,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,16.50108,17.15866825
2017,3,1,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,17.68132,16.94864804
2017,4,1,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,16.43499,16.94864804
2017,5,1,SW,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,18.0779,17.8998064
2017,6,1,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,16.28156,16.96483044
2017,7,1,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,18.11775,18.33564013
2017,8,1,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,17.81235,17.37776669
2017,9,1,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,17.24471,16.94864804
2017,10,1,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,16.14852,17.22068287
2017,11,1,SE,0,0.0025,0,0,0,1,0,0,0.000625,1,1,1,2,2,0.000625,1,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,15.61259,18.05365964
2017,12,1,SE,0.0025,0.0025,0,0,1,1,0,0,0.00125,1,2,2,2,3,0.000625,1,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,14.89164,18.56251904
2017,13,1,NE,0,0,0,0.005,0,0,0,1,0.00125,1,4,4,2,3,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,16.31125,16.79174145
2017,14,1,NE,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,17.32525,17.31901984
2017,15,1,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,18.5331,17.79957577
2017,16,1,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,16.96051,17.37776669
2017,17,1,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,17.52864,18.54157202
2017,18,1,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,18.24103,18.54157202
2017,19,1,SE,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,17.72702,17.65290494
2017,20,1,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,18.3237,17.79957577
2017,21,1,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,12,178.4522608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,17.38416,17.15866825
2017,22,2,NE,0,0,0.25,0,0,0,1,0,0.0625,1,1,1,2,5,0,0,6,115.3682752,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,18.0831,17.66592231
2017,23,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,163.1559338,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,17.03925,16.58132986
2017,24,2,NE,0,0.005,0,0.085,0,1,0,1,0.0225,1,4,4,2,3,0,0,12,154.6878799,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,11.33439,16.53699112
2017,25,2,SE,0,0.0025,0.21,0.005,0,1,1,1,0.054375,1,2,2,2,5,0.000625,1,10,142.1837903,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,16.07581,18.14309931
2017,26,2,NE,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,9,105.8324897,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,15.47647,16.38397816
2017,27,2,SE,0,0,0.005,0,0,0,1,0,0.00125,1,4,0,2,1,0,0,8,127.3106828,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,16.57041,16.48951609
2017,28,2,SE,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,8,127.3106828,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,16.47669,16.52916665
2017,29,2,NE,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,8,107.3327252,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,16.89938,16.6030493
2017,30,2,NE,0.005,0,0.015,0.025,1,0,1,1,0.01125,1,5,0,2,1,0.00125,1,12,135.5460259,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,19.07268,16.06597713
2017,31,2,NE,0,0,0.03,0.005,0,0,1,1,0.00875,1,4,0,2,3,0,0,8,127.3106828,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,16.72557,16.12202806
2017,32,2,NE,0,0,0.015,0.035,0,0,1,1,0.0125,1,4,4,2,2,0,0,12,154.6878799,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,17.12354,16.23435414
2017,33,2,NE,0,0,0.02,0,0,0,1,0,0.005,1,3,3,2,2,0,0,8,107.3327252,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,15.80373,16.54657063
2017,34,2,NE,0,0,0.005,0.045,0,0,1,1,0.0125,1,4,4,2,2,0,0,12,154.6878799,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,16.53639,16.23435414
2017,35,3,SW,0,0,0,0.013333333,0,0,0,1,0.003333333,1,3,3,2,3,0,0,8,116.2043447,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,16.30819,16.63721398
2017,36,3,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,8,116.2043447,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,15.51695,16.3913917
2017,37,3,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,8,116.2043447,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,15.7708,16.92156954
2017,38,3,SW,0,0,0,0.115,0,0,0,1,0.02875,1,3,3,2,3,0,0,8,116.2043447,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,16.0123,16.63721398
2017,39,3,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,13,145.4614678,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,15.77655,16.14147994
2017,40,3,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,13,145.4614678,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,17.13946,16.14147994
2017,41,3,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,116.2043447,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,16.97068,16.69884362
2017,42,3,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,8,116.2043447,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,16.02612,16.45239363
2017,43,3,SW,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,116.2043447,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,16.34686,16.44353876
2017,44,4,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,8,96.27426542,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,16.93875,16.40369687
2017,45,4,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,5,21.55614326,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,16.02564,15.82855516
2017,46,4,NW,0,0,0,0.005,0,0,0,1,0.00125,1,4,0,2,1,0,0,5,21.55614326,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,15.52521,15.80289526
2017,47,4,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,4.216077046,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,15.74422,16.40369687
2017,48,4,NW,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,5,21.55614326,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,15.765,16.14568951
2017,49,4,NW,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,6,36.94432196,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,15.63768,16.14568951
2017,50,4,NW,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,6.167964568,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,15.8682,16.44408848
2017,51,4,NW,0,0,0,0.005,0,0,0,1,0.00125,1,3,3,2,1,0,0,5,44.5102,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,16.00556,16.34916384
2017,52,4,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,5,21.55614326,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,15.70907,15.82855516
2017,53,4,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,4.216077046,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,16.51783,16.40369687
2017,54,4,NW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,36.94432196,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,15.72478,16.78023635
2017,55,4,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,4.216077046,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,17.42285,16.40369687
2017,56,4,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7.339097081,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,16.45459,16.4238302
2017,57,5,NE,0,0,0,0.04,0,0,0,1,0.01,1,2,2,2,5,0,0,6,19.19380028,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,17.78728,17.16225111
2017,58,5,NE,0,0,0,0.005,0,0,0,1,0.00125,1,1,1,2,1,0,0,12,78.77077891,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,16.78447,16.60878069
2017,59,5,NE,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,12,78.77077891,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,16.85678,16.67004377
2017,60,5,NE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,9,39.58611431,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,17.21456,16.55945022
2017,61,5,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,9,39.58611431,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,5,16.71761,16.75037618
2017,63,5,NE,0,0.0125,0.37,0.9,0,1,1,1,0.320625,1,4,4,2,5,0.003125,1,11,75.59281149,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,18.18426,16.90841494
2017,64,5,NE,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,9,57.11891565,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,17.04274,16.67004377
